,unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,city,landmark,status,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location.latitude,location.longitude,location.human_address,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,closed_date,resolution_description,resolution_action_updated_date,address_type,facility_type,taxi_pick_up_location,vehicle_type,taxi_company_borough,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment
911,50051738,2021-03-18T20:17:51.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,FRESH MEADOWS,PARSONS BOULEVARD,Closed,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913,-73.80969682,40.72195913,-73.80969682,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",14508,25,3,24,65,2021-03-18T20:30:24.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2021-03-19T00:30:30.000,NA,NA,NA,NA,NA,NA
912,50049837,2021-03-18T20:17:41.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10032,521 WEST  156 STREET,WEST  156 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,NEW YORK,WEST  156 STREET,Closed,12 MANHATTAN,1021150047,MANHATTAN,999934,242620,ONLINE,Unspecified,MANHATTAN,40.83259732,-73.94332368,40.83259732,-73.94332368,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",13090,47,4,23,21,2021-03-18T20:42:53.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2021-03-19T00:42:55.000,NA,NA,NA,NA,NA,NA
913,50051191,2021-03-18T20:17:32.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10010,152 EAST   22 STREET,EAST   22 STREET,NA,NA,NA,NA,NEW YORK,NA,Open,06 MANHATTAN,1008770053,MANHATTAN,988501,208365,PHONE,Unspecified,MANHATTAN,40.7385894,-73.98466009,40.7385894,-73.98466009,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",12073,71,4,50,7,NA,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2021-03-18T00:00:00.000,ADDRESS,NA,NA,NA,NA,NA
914,50049271,2021-03-18T20:17:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),NA,11210,1260 EAST   22 STREET,EAST   22 STREET,AVENUE K,AVENUE L,NA,NA,BROOKLYN,NA,Open,14 BROOKLYN,3076210001,BROOKLYN,997124,165743,PHONE,Unspecified,BROOKLYN,40.62159337,-73.95362508,40.62159337,-73.95362508,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",17217,60,2,26,43,NA,NA,NA,ADDRESS,NA,NA,NA,NA,NA
915,50049270,2021-03-18T20:17:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),NA,11233,NA,NA,NA,NA,ROCHESTER AVENUE,ATLANTIC AVENUE,BROOKLYN,NA,Open,03 BROOKLYN,NA,BROOKLYN,1004349,186025,PHONE,Unspecified,BROOKLYN,40.67724959,-73.92753864,40.67724959,-73.92753864,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",13516,16,2,49,49,NA,NA,NA,INTERSECTION,NA,NA,NA,NA,NA
916,50053493,2021-03-18T20:17:00.000,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),NA,10017,315 EAST   46 STREET,EAST   46 STREET,2 AVE,1 AVE,NA,NA,NEW YORK,NA,Open,06 MANHATTAN,1013390010,MANHATTAN,992629,213303,PHONE,Unspecified,MANHATTAN,40.75214003,-73.96975789,40.75214003,-73.96975789,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",12079,71,4,51,9,NA,NA,NA,ADDRESS,N/A,NA,NA,NA,NA
917,50052724,2021-03-18T20:16:46.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,114 MYRTLE AVENUE,MYRTLE AVENUE,BRIDGE STREET,DUFFIELD STREET,BRIDGE STREET,DUFFIELD STREET,BROOKLYN,MYRTLE AVENUE,Closed,02 BROOKLYN,3020580017,BROOKLYN,988473,192007,ONLINE,Unspecified,BROOKLYN,40.69369063,-73.98477139,40.69369063,-73.98477139,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",16865,68,2,38,54,2021-03-18T20:21:36.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2021-03-19T00:21:38.000,NA,NA,NA,NA,NA,NA
918,50053895,2021-03-18T20:16:42.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10034,107 POST AVENUE,POST AVENUE,WEST  204 STREET,WALTHER DELGADO WAY,WEST  204 STREET,WALTHER DELGADO WAY,NEW YORK,POST AVENUE,Closed,12 MANHATTAN,1022190001,MANHATTAN,1006208,254189,MOBILE,Unspecified,MANHATTAN,40.86433743,-73.92061382,40.86433743,-73.92061382,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",13092,47,4,39,22,2021-03-18T21:52:19.000,The Police Department responded to the complaint and took action to fix the condition.,2021-03-19T01:52:22.000,NA,NA,NA,NA,NA,NA
919,50048100,2021-03-18T20:16:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,NA,NA,28 BESSEMUND AVE,BESSEMUND AVE,BEACH 25 ST,HARTMAN LA,NA,NA,NA,NA,Open,Unspecified QUEENS,NA,QUEENS,NA,NA,UNKNOWN,Unspecified,QUEENS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ADDRESS,NA,NA,NA,NA,NA,NA,NA,NA
920,50050482,2021-03-18T20:15:14.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,Commercial Building,11372,76-19 ROOSEVELT AVENUE,ROOSEVELT AVENUE,76 STREET,77 STREET,76 STREET,77 STREET,JACKSON HEIGHTS,ROOSEVELT AVENUE,In Progress,03 QUEENS,4012870037,QUEENS,1014917,211475,MOBILE,Unspecified,QUEENS,40.74707342,-73.88932276,40.74707342,-73.88932276,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",14784,65,3,5,73,NA,NA,NA,NA,NA,NA,NA,NA,NA
921,50047923,2021-03-18T20:15:02.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,114 MYRTLE AVENUE,MYRTLE AVENUE,BRIDGE STREET,DUFFIELD STREET,BRIDGE STREET,DUFFIELD STREET,BROOKLYN,MYRTLE AVENUE,Closed,02 BROOKLYN,3020580017,BROOKLYN,988473,192007,ONLINE,Unspecified,BROOKLYN,40.69369063,-73.98477139,40.69369063,-73.98477139,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",16865,68,2,38,54,2021-03-18T20:20:32.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2021-03-19T00:20:33.000,NA,NA,NA,NA,NA,NA
922,50049954,2021-03-18T20:14:34.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10031,612 WEST  144 STREET,WEST  144 STREET,NA,NA,NA,NA,NEW YORK,NA,Open,09 MANHATTAN,1020900040,MANHATTAN,997599,240249,ONLINE,Unspecified,MANHATTAN,40.82609344,-73.95176624,40.82609344,-73.95176624,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",12428,37,4,23,19,NA,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2021-03-18T00:00:00.000,ADDRESS,NA,NA,NA,NA,NA
923,50052142,2021-03-18T20:14:33.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10031,602 WEST  141 STREET,WEST  141 STREET,NA,NA,NA,NA,NEW YORK,NA,Open,09 MANHATTAN,1020880038,MANHATTAN,997333,239507,ONLINE,Unspecified,MANHATTAN,40.82405726,-73.95272882,40.82405726,-73.95272882,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",12428,37,4,23,19,NA,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2021-03-18T00:00:00.000,ADDRESS,NA,NA,NA,NA,NA
924,50048815,2021-03-18T20:14:32.000,DOT,Department of Transportation,Street Sign - Missing,Do Not Enter,Street,10031,477 WEST  140 STREET,WEST  140 STREET,CONVENT AVENUE,DOROTHY SKINNER WAY,CONVENT AVENUE,DOROTHY SKINNER WAY,NEW YORK,WEST  140 STREET,In Progress,09 MANHATTAN,1020570029,MANHATTAN,998282,238692,PHONE,Unspecified,MANHATTAN,40.82181886,-73.94930162,40.82181886,-73.94930162,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",12428,37,4,36,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,50052658,2021-03-18T20:14:29.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10027,259 WEST  122 STREET,WEST  122 STREET,NA,NA,NA,NA,NEW YORK,NA,Open,10 MANHATTAN,1019280009,MANHATTAN,997710,233562,PHONE,Unspecified,MANHATTAN,40.80773934,-73.95137858,40.80773934,-73.95137858,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",12424,18,4,36,18,NA,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2021-03-18T00:00:00.000,ADDRESS,NA,NA,NA,NA,NA
926,50049625,2021-03-18T20:14:29.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10027,259 WEST  122 STREET,WEST  122 STREET,NA,NA,NA,NA,NEW YORK,NA,Open,10 MANHATTAN,1019280009,MANHATTAN,997710,233562,PHONE,Unspecified,MANHATTAN,40.80773934,-73.95137858,40.80773934,-73.95137858,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",12424,18,4,36,18,NA,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2021-03-18T00:00:00.000,ADDRESS,NA,NA,NA,NA,NA
927,50050032,2021-03-18T20:14:28.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10458,220 EAST  197 STREET,EAST  197 STREET,NA,NA,NA,NA,BRONX,NA,Open,07 BRONX,2033040156,BRONX,1014419,255902,PHONE,Unspecified,BRONX,40.86901485,-73.89092038,40.86901485,-73.89092038,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",10936,24,5,22,34,NA,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2021-03-18T00:00:00.000,ADDRESS,NA,NA,NA,NA,NA
928,50050907,2021-03-18T20:14:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,NA,NA,NA,NA,NA,NA,1 AVE,PALADINO AVE,NA,NA,Open,Unspecified MANHATTAN,NA,MANHATTAN,NA,NA,UNKNOWN,Unspecified,MANHATTAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INTERSECTION,NA,NA,NA,NA,NA,NA,NA,NA
929,50050436,2021-03-18T20:14:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),NA,10306,2681 AMBOY ROAD,AMBOY ROAD,DALE AVE,BISHOP ST,NA,NA,STATEN ISLAND,NA,Open,03 STATEN ISLAND,5043090128,STATEN ISLAND,950386,147417,ONLINE,Unspecified,STATEN ISLAND,40.57123688,-74.1218935,40.57123688,-74.1218935,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",10693,15,1,14,76,NA,NA,NA,ADDRESS,NA,NA,NA,NA,NA
930,50052845,2021-03-18T20:13:25.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11203,87 EAST   53 STREET,EAST   53 STREET,WINTHROP STREET,CLARKSON AVENUE,WINTHROP STREET,CLARKSON AVENUE,BROOKLYN,EAST   53 STREET,Closed,17 BROOKLYN,3046230060,BROOKLYN,1004196,179012,ONLINE,Unspecified,BROOKLYN,40.65800082,-73.92811099,40.65800082,-73.92811099,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",16866,61,2,17,40,2021-03-18T20:35:37.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2021-03-19T00:35:40.000,NA,NA,NA,NA,NA,NA
931,50049344,2021-03-18T20:13:11.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,114 MYRTLE AVENUE,MYRTLE AVENUE,BRIDGE STREET,DUFFIELD STREET,BRIDGE STREET,DUFFIELD STREET,BROOKLYN,MYRTLE AVENUE,Closed,02 BROOKLYN,3020580017,BROOKLYN,988473,192007,ONLINE,Unspecified,BROOKLYN,40.69369063,-73.98477139,40.69369063,-73.98477139,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",16865,68,2,38,54,2021-03-18T20:23:13.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2021-03-19T00:23:14.000,NA,NA,NA,NA,NA,NA
932,50051934,2021-03-18T20:13:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,NA,11203,NA,NA,NA,NA,SCHENECTADY AVENUE,AVENUE D,BROOKLYN,NA,Closed,17 BROOKLYN,NA,BROOKLYN,1003048,173163,UNKNOWN,Unspecified,BROOKLYN,40.6419491,-73.93226489,40.6419491,-73.93226489,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",16866,61,2,26,40,2021-03-18T21:20:00.000,Service Request status for this request is available on the Department of Transportation‚<U+0080><U+0099>s website. Please click the ‚<U+0080><U+009C>Learn More‚<U+0080>ù link below.,2021-03-18T21:20:00.000,INTERSECTION,N/A,NA,NA,NA,NA
933,50047211,2021-03-18T20:12:54.000,MAYOR'S OFFICE OF SPECIAL ENFORCEMENT,Mayor's Office of Special Enforcement,NonCompliance with Phased Reopening,Business not in compliance,Store/Commercial,11225,318 ROGERS AVENUE,ROGERS AVENUE,CROWN STREET,MONTGOMERY STREET,CROWN STREET,MONTGOMERY STREET,BROOKLYN,ROGERS AVENUE,Closed,09 BROOKLYN,3012950052,BROOKLYN,997098,181807,ONLINE,Unspecified,BROOKLYN,40.66568562,-73.95368814,40.66568562,-73.95368814,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",13509,17,2,48,44,2021-03-18T22:00:11.000,Thank you for your report. It will be used to inform the City‚<U+0080><U+0099>s ongoing work to ensure that New York‚<U+0080><U+0099>s phased reopening is happening in a safe manner.,2021-03-19T02:00:13.000,NA,NA,NA,NA,NA,NA
934,50050164,2021-03-18T20:11:20.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,114 MYRTLE AVENUE,MYRTLE AVENUE,BRIDGE STREET,DUFFIELD STREET,BRIDGE STREET,DUFFIELD STREET,BROOKLYN,MYRTLE AVENUE,Closed,02 BROOKLYN,3020580017,BROOKLYN,988473,192007,ONLINE,Unspecified,BROOKLYN,40.69369063,-73.98477139,40.69369063,-73.98477139,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",16865,68,2,38,54,2021-03-18T20:24:48.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2021-03-19T00:24:53.000,NA,NA,NA,NA,NA,NA
935,50052729,2021-03-18T20:11:06.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11377,58-58 LAUREL HILL BOULEVARD,LAUREL HILL BOULEVARD,58 PLACE,58 LANE,58 PLACE,58 LANE,WOODSIDE,LAUREL HILL BOULEVARD,Closed,02 QUEENS,4023430025,QUEENS,1009889,207620,MOBILE,Unspecified,QUEENS,40.73650842,-73.9074835,40.73650842,-73.9074835,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",14787,53,3,34,66,2021-03-18T20:26:48.000,The Police Department responded to the complaint and took action to fix the condition.,2021-03-19T00:26:50.000,NA,NA,NA,NA,NA,NA
936,50050832,2021-03-18T20:11:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),NA,10017,316 EAST   46 STREET,EAST   46 STREET,2 AVE,1 AVE,NA,NA,NEW YORK,NA,Open,06 MANHATTAN,1013380040,MANHATTAN,992635,213292,ONLINE,Unspecified,MANHATTAN,40.75210983,-73.96973624,40.75210983,-73.96973624,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",12079,71,4,51,9,NA,NA,NA,ADDRESS,N/A,NA,NA,NA,NA
937,50051532,2021-03-18T20:10:00.000,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Head,NA,NA,NA,NA,NA,NA,QUEENS BLVD,MAIN ST S/R W,NA,NA,Closed,Unspecified QUEENS,NA,QUEENS,NA,NA,UNKNOWN,Unspecified,QUEENS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-18T20:40:00.000,Service Request status for this request is available on the Department of Transportation‚<U+0080><U+0099>s website. Please click the ‚<U+0080><U+009C>Learn More‚<U+0080>ù link below.,2021-03-18T20:40:00.000,INTERSECTION,N/A,NA,NA,NA,NA,NA,NA,NA
938,50050779,2021-03-18T20:09:58.000,NYPD,New York City Police Department,Graffiti,Police Report Not Requested,Residential Building/House,11233,835 HERKIMER STREET,HERKIMER STREET,SUYDAM PLACE,BUFFALO AVENUE,SUYDAM PLACE,BUFFALO AVENUE,BROOKLYN,HERKIMER STREET,Closed,03 BROOKLYN,3017030051,BROOKLYN,1005002,186414,ONLINE,Unspecified,BROOKLYN,40.6783158,-73.92518323,40.6783158,-73.92518323,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",13516,69,2,49,52,2021-03-18T20:41:39.000,The Police Department responded to the complaint and took action to fix the condition.,2021-03-19T00:41:40.000,NA,NA,NA,NA,NA,NA
939,50048345,2021-03-18T20:09:51.000,DOT,Department of Transportation,Street Condition,Cave-in,Street,11427,228-08 STRONGHURST AVENUE,STRONGHURST AVENUE,BEND,GRAND CENTRAL PARKWAY ET   22 EB,BEND,GRAND CENTRAL PARKWAY ET   22 EB,QUEENS VILLAGE,STRONGHURST AVENUE,In Progress,13 QUEENS,4079140002,QUEENS,1054864,206335,ONLINE,Unspecified,QUEENS,40.7327367,-73.74520852,40.7327367,-73.74520852,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",24336,63,3,16,63,NA,NA,NA,NA,NA,NA,NA,NA,NA
940,50050139,2021-03-18T20:09:39.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10011,101 7 AVENUE,7 AVENUE,WEST   16 STREET,WEST   17 STREET,WEST   16 STREET,WEST   17 STREET,NEW YORK,7 AVENUE,Closed,04 MANHATTAN,1007927504,MANHATTAN,984627,208866,ONLINE,Unspecified,MANHATTAN,40.73996554,-73.99863955,40.73996554,-73.99863955,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",12074,12,4,10,7,2021-03-18T20:51:43.000,The Police Department visited the location and no Encampment was found.,2021-03-19T00:51:46.000,NA,NA,NA,NA,NA,NA
941,50050581,2021-03-18T20:09:29.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11208,95 LOGAN STREET,LOGAN STREET,ETNA STREET,RIDGEWOOD AVENUE,ETNA STREET,RIDGEWOOD AVENUE,BROOKLYN,LOGAN STREET,Closed,05 BROOKLYN,3041140007,BROOKLYN,1017977,188565,MOBILE,Unspecified,BROOKLYN,40.68417988,-73.87839401,40.68417988,-73.87839401,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",17215,45,2,37,47,2021-03-18T20:56:51.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2021-03-19T00:56:54.000,NA,NA,NA,NA,NA,NA
942,50053161,2021-03-18T20:09:21.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,NA,11207,2822 FULTON STREET,FULTON STREET,HENDRIX STREET,SCHENCK AVENUE,HENDRIX STREET,SCHENCK AVENUE,BROOKLYN,FULTON STREET,Closed,05 BROOKLYN,3039480116,BROOKLYN,1014647,186386,PHONE,Unspecified,BROOKLYN,40.67821109,-73.89041047,40.67821109,-73.89041047,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",17214,45,2,37,47,2021-03-18T21:08:31.000,The Police Department responded to the complaint and took action to fix the condition.,2021-03-19T01:08:34.000,NA,NA,NA,NA,NA,NA
943,50046714,2021-03-18T20:08:00.000,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Head,NA,NA,NA,NA,NA,NA,ROCKAWAY BLVD,INTL AIRPORT CNTR,NA,NA,Open,Unspecified QUEENS,NA,QUEENS,NA,NA,UNKNOWN,Unspecified,QUEENS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INTERSECTION,N/A,NA,NA,NA,NA,NA,NA,NA
944,50049464,2021-03-18T20:07:59.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11419,107-08 122 STREET,122 STREET,107 AVENUE,109 AVENUE,107 AVENUE,109 AVENUE,SOUTH RICHMOND HILL,122 STREET,Closed,10 QUEENS,4096010009,QUEENS,1034050,188820,ONLINE,Unspecified,QUEENS,40.68480396,-73.82043949,40.68480396,-73.82043949,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",24015,62,3,46,64,2021-03-18T21:17:22.000,The Police Department responded and upon arrival those responsible for the condition were gone.,2021-03-19T01:17:25.000,NA,NA,NA,NA,NA,NA
945,50052454,2021-03-18T20:07:55.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11204,2131 71 STREET,71 STREET,21 AVENUE,BAY PARKWAY,21 AVENUE,BAY PARKWAY,BROOKLYN,71 STREET,Closed,11 BROOKLYN,3061750066,BROOKLYN,988033,161993,MOBILE,Unspecified,BROOKLYN,40.61130894,-73.98637492,40.61130894,-73.98637492,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",16867,1,2,18,37,2021-03-18T23:50:46.000,The Police Department responded to the complaint and determined that police action was not necessary.,2021-03-19T03:50:48.000,NA,NA,NA,NA,NA,NA
